# Program:featureCounts v2.0.1; Command:"/usr/local/anaconda/bin/featureCounts" "-a" "../../tarinf.gff" "../hyb.sorted.bam" "-o" "test.out" "-g" "ID" "-t" "gene" "-M" "-p" "-O" 
Geneid	Chr	Start	End	Strand	Length	../hyb.sorted.bam
gene-LtaPh_2920600	BLBS01000041.1	534868	536706	-	1839	1040
gene-LtaPh_2920700	BLBS01000041.1	537541	538161	-	621	489
gene-LtaPh_2920800	BLBS01000041.1	542508	544931	-	2424	1262
gene-LtaPh_2920900	BLBS01000041.1	546915	549320	-	2406	1306
gene-LtaPh_2921000	BLBS01000041.1	549634	550275	-	642	492
gene-LtaPh_2921100	BLBS01000041.1	552144	557933	-	5790	3091
gene-LtaPh_2921200	BLBS01000041.1	559595	561205	-	1611	1001
gene-LtaPh_2921300	BLBS01000041.1	561754	562869	-	1116	706
gene-LtaPh_2921351	BLBS01000041.1	563256	565364	-	2109	1222
gene-LtaPh_2921400	BLBS01000041.1	565981	568095	-	2115	1218
gene-LtaPh_2921500	BLBS01000041.1	570231	572678	-	2448	1385
gene-LtaPh_2921600	BLBS01000041.1	574572	577214	-	2643	1364
gene-LtaPh_2921700	BLBS01000041.1	578101	581973	-	3873	2026
gene-LtaPh_2921800	BLBS01000041.1	586476	588686	-	2211	1211
gene-LtaPh_2921900	BLBS01000041.1	593204	596482	-	3279	1798
gene-LtaPh_2922000	BLBS01000041.1	597299	598636	-	1338	771
gene-LtaPh_2922100	BLBS01000041.1	599613	600968	-	1356	790
gene-LtaPh_2922200	BLBS01000041.1	603013	607815	-	4803	2468
gene-LtaPh_2922300	BLBS01000041.1	610722	612644	-	1923	1107
gene-LtaPh_2922400	BLBS01000041.1	616947	617840	-	894	595
gene-LtaPh_2922500	BLBS01000041.1	620045	621484	-	1440	854
gene-LtaPh_2922600	BLBS01000041.1	624139	624810	-	672	423
gene-LtaPh_2922800	BLBS01000041.1	637627	638964	-	1338	684
gene-LtaPh_2922900	BLBS01000041.1	639822	641633	-	1812	1012
gene-LtaPh_2923000	BLBS01000041.1	642708	644315	-	1608	1018
gene-LtaPh_2923100	BLBS01000041.1	648140	652447	-	4308	2204
gene-LtaPh_2923500	BLBS01000041.1	656576	658657	-	2082	1186
gene-LtaPh_2923600	BLBS01000041.1	660577	662037	-	1461	815
gene-LtaPh_2923700	BLBS01000041.1	664981	666069	-	1089	635
gene-LtaPh_2923800	BLBS01000041.1	667375	668979	-	1605	971
gene-LtaPh_2923900	BLBS01000041.1	671109	673715	-	2607	1319
gene-LtaPh_2924001	BLBS01000041.1	674297	674737	+	441	373
gene-LtaPh_2924100	BLBS01000041.1	676370	678490	-	2121	1267
gene-LtaPh_2924200	BLBS01000041.1	679506	680471	-	966	655
gene-LtaPh_2924300	BLBS01000041.1	684574	685497	-	924	625
gene-LtaPh_2924400	BLBS01000041.1	694711	695949	-	1239	742
gene-LtaPh_2924600	BLBS01000041.1	700793	703378	-	2586	1325
gene-LtaPh_2924700	BLBS01000041.1	705908	706711	-	804	519
gene-LtaPh_2924800	BLBS01000041.1	709223	710341	-	1119	641
gene-LtaPh_2924900	BLBS01000041.1	710919	712025	-	1107	658
gene-LtaPh_2925000	BLBS01000041.1	712427	712981	-	555	358
gene-LtaPh_2925100	BLBS01000041.1	713374	713994	-	621	402
gene-LtaPh_2925200	BLBS01000041.1	715502	716863	+	1362	716
gene-LtaPh_2925381	BLBS01000041.1	717788	717943	+	156	262
gene-LtaPh_2925561	BLBS01000041.1	718421	720193	+	1773	1034
gene-LtaPh_2925741	BLBS01000041.1	718478	718969	-	492	453
gene-LtaPh_2925921	BLBS01000041.1	721971	723740	+	1770	912
gene-LtaPh_2926100	BLBS01000041.1	728719	729918	+	1200	686
gene-LtaPh_2926200	BLBS01000041.1	731998	733320	+	1323	705
gene-LtaPh_2926300	BLBS01000041.1	735300	737384	+	2085	1181
gene-LtaPh_2926400	BLBS01000041.1	738707	741028	+	2322	1283
gene-LtaPh_2926500	BLBS01000041.1	742443	744569	+	2127	1048
gene-LtaPh_2926551	BLBS01000041.1	748151	748591	+	441	372
gene-LtaPh_2926600	BLBS01000041.1	750012	750479	+	468	335
gene-LtaPh_2926651	BLBS01000041.1	751287	751727	-	441	363
gene-LtaPh_2926700	BLBS01000041.1	753295	753957	+	663	477
gene-LtaPh_2926751	BLBS01000041.1	755299	755961	+	663	510
gene-LtaPh_2926800	BLBS01000041.1	757400	759934	+	2535	1381
gene-LtaPh_2926900	BLBS01000041.1	761693	763036	+	1344	671
gene-LtaPh_2927000	BLBS01000041.1	764114	766258	+	2145	1117
gene-LtaPh_2927051	BLBS01000041.1	764882	766003	-	1122	682
gene-LtaPh_2927100	BLBS01000041.1	769357	770817	+	1461	947
gene-LtaPh_2927200	BLBS01000041.1	774879	776063	+	1185	661
gene-LtaPh_2927300	BLBS01000041.1	777291	777494	+	204	275
gene-LtaPh_2927400	BLBS01000041.1	780087	781991	+	1905	999
gene-LtaPh_2927500	BLBS01000041.1	784501	787122	+	2622	1363
gene-LtaPh_2927600	BLBS01000041.1	787934	789376	+	1443	798
gene-LtaPh_2927700	BLBS01000041.1	791361	792860	+	1500	738
gene-LtaPh_2927800	BLBS01000041.1	796086	798164	+	2079	1125
gene-LtaPh_2927900	BLBS01000041.1	800177	802267	+	2091	1245
gene-LtaPh_2928000	BLBS01000041.1	803377	804078	+	702	454
gene-LtaPh_2928100	BLBS01000041.1	804527	805822	+	1296	758
gene-LtaPh_2928200	BLBS01000041.1	806284	808599	+	2316	1116
gene-LtaPh_2928251	BLBS01000041.1	808997	809401	+	405	311
gene-LtaPh_2928300	BLBS01000041.1	809091	809459	+	369	300
gene-LtaPh_2928400	BLBS01000041.1	813173	816808	+	3636	1727
gene-LtaPh_2928500	BLBS01000041.1	818720	820045	+	1326	663
gene-LtaPh_2928600	BLBS01000041.1	821083	824205	+	3123	1507
gene-LtaPh_2928700	BLBS01000041.1	825345	828206	+	2862	1337
gene-LtaPh_2928800	BLBS01000041.1	829411	831042	+	1632	780
gene-LtaPh_2928900	BLBS01000041.1	833739	837308	+	3570	1745
gene-LtaPh_2929000	BLBS01000041.1	838211	839143	+	933	600
gene-LtaPh_2929100	BLBS01000041.1	840119	843097	+	2979	1401
gene-LtaPh_2929200	BLBS01000041.1	843818	844654	+	837	446
gene-LtaPh_2929300	BLBS01000041.1	845818	846789	+	972	481
gene-LtaPh_2929400	BLBS01000041.1	849446	850546	+	1101	566
gene-LtaPh_2929500	BLBS01000041.1	851707	852678	+	972	553
gene-LtaPh_2929600	BLBS01000041.1	853116	853658	+	543	425
gene-LtaPh_2929700	BLBS01000041.1	854557	856263	+	1707	830
gene-LtaPh_2929800	BLBS01000041.1	857243	857857	+	615	460
gene-LtaPh_2929900	BLBS01000041.1	858453	859328	+	876	491
gene-LtaPh_2930000	BLBS01000041.1	862132	862710	+	579	379
gene-LtaPh_2930101	BLBS01000041.1	866030	867031	+	1002	565
gene-LtaPh_2930200	BLBS01000041.1	869350	871569	+	2220	1088
gene-LtaPh_2930300	BLBS01000041.1	872331	873065	+	735	390
gene-LtaPh_2930400	BLBS01000041.1	874123	874755	+	633	351
gene-LtaPh_2930500	BLBS01000041.1	879413	880402	+	990	516
gene-LtaPh_2930600	BLBS01000041.1	880783	881151	+	369	283
gene-LtaPh_2930700	BLBS01000041.1	881392	882156	+	765	399
gene-LtaPh_2930800	BLBS01000041.1	882740	883897	+	1158	742
gene-LtaPh_2930900	BLBS01000041.1	888031	890145	+	2115	1165
gene-LtaPh_3000600	BLBS01000042.1	5276	6550	-	1275	374
gene-LtaPh_3000700	BLBS01000042.1	7346	8083	-	738	256
gene-LtaPh_3000800	BLBS01000042.1	8871	9587	-	717	230
gene-LtaPh_3000900	BLBS01000042.1	10622	11047	-	426	175
gene-LtaPh_3001000	BLBS01000042.1	12123	14411	-	2289	617
gene-LtaPh_3001100	BLBS01000042.1	15606	16328	-	723	229
gene-LtaPh_3001200	BLBS01000042.1	17352	18236	-	885	297
gene-LtaPh_3001300	BLBS01000042.1	18731	20191	-	1461	469
gene-LtaPh_3001600	BLBS01000042.1	30340	35034	-	4695	1160
gene-LtaPh_3001700	BLBS01000042.1	35983	37266	-	1284	370
gene-LtaPh_3001800	BLBS01000042.1	39365	41230	-	1866	560
gene-LtaPh_3001900	BLBS01000042.1	42057	44222	-	2166	634
gene-LtaPh_3002000	BLBS01000042.1	45379	46419	-	1041	291
gene-LtaPh_3002100	BLBS01000042.1	47602	48672	-	1071	316
gene-LtaPh_3002200	BLBS01000042.1	49948	51837	-	1890	583
gene-LtaPh_3002300	BLBS01000042.1	54053	54952	-	900	288
gene-LtaPh_3002400	BLBS01000042.1	58039	59715	-	1677	516
gene-LtaPh_3002500	BLBS01000042.1	60478	60837	-	360	178
gene-LtaPh_3002551	BLBS01000042.1	60524	60862	+	339	177
gene-LtaPh_3002600	BLBS01000042.1	61747	62871	-	1125	363
gene-LtaPh_3002800	BLBS01000042.1	65313	66470	-	1158	349
gene-LtaPh_3002900	BLBS01000042.1	67598	68683	-	1086	387
gene-LtaPh_3003000	BLBS01000042.1	69674	71464	-	1791	558
gene-LtaPh_3003100	BLBS01000042.1	72355	75744	-	3390	855
gene-LtaPh_3003200	BLBS01000042.1	77313	79547	-	2235	637
gene-LtaPh_3003300	BLBS01000042.1	80976	82160	-	1185	397
gene-LtaPh_3003400	BLBS01000042.1	83460	84122	-	663	246
gene-LtaPh_3003500	BLBS01000042.1	86450	91198	-	4749	1287
gene-LtaPh_3003600	BLBS01000042.1	92946	93392	-	447	200
gene-LtaPh_3003700	BLBS01000042.1	94610	98758	-	4149	1264
gene-LtaPh_3003800	BLBS01000042.1	99711	101864	-	2154	627
gene-LtaPh_3003900	BLBS01000042.1	102423	105020	-	2598	742
gene-LtaPh_3004000	BLBS01000042.1	106454	108850	-	2397	685
gene-LtaPh_3004100	BLBS01000042.1	112031	113878	-	1848	570
gene-LtaPh_3004200	BLBS01000042.1	115434	117362	-	1929	522
gene-LtaPh_3004300	BLBS01000042.1	118926	120158	-	1233	373
gene-LtaPh_3004400	BLBS01000042.1	123388	124542	-	1155	412
gene-LtaPh_3004600	BLBS01000042.1	130375	131568	-	1194	407
gene-LtaPh_3004700	BLBS01000042.1	132564	133334	-	771	300
gene-LtaPh_3004800	BLBS01000042.1	133797	135236	-	1440	472
gene-LtaPh_3004900	BLBS01000042.1	136224	137324	-	1101	368
gene-LtaPh_3005000	BLBS01000042.1	138134	140335	-	2202	639
gene-LtaPh_3005100	BLBS01000042.1	143564	144430	-	867	326
gene-LtaPh_3005200	BLBS01000042.1	145961	147310	-	1350	471
gene-LtaPh_3005251	BLBS01000042.1	146015	147028	+	1014	387
gene-LtaPh_3005300	BLBS01000042.1	148854	150503	-	1650	505
gene-LtaPh_3005400	BLBS01000042.1	151397	153397	-	2001	651
gene-LtaPh_3005500	BLBS01000042.1	154132	155901	-	1770	511
gene-LtaPh_3005600	BLBS01000042.1	156385	158541	-	2157	651
gene-LtaPh_3005700	BLBS01000042.1	161076	162512	-	1437	487
gene-LtaPh_3005800	BLBS01000042.1	164001	167438	-	3438	963
gene-LtaPh_3005900	BLBS01000042.1	168250	170940	-	2691	782
gene-LtaPh_3006000	BLBS01000042.1	171824	173137	-	1314	436
gene-LtaPh_3006100	BLBS01000042.1	173846	174412	-	567	235
gene-LtaPh_3006200	BLBS01000042.1	175551	177380	-	1830	587
gene-LtaPh_3006300	BLBS01000042.1	179579	180553	-	975	322
gene-LtaPh_3006400	BLBS01000042.1	181158	182570	-	1413	449
gene-LtaPh_3006500	BLBS01000042.1	183973	185553	-	1581	528
gene-LtaPh_3006600	BLBS01000042.1	186672	189164	-	2493	788
gene-LtaPh_3006700	BLBS01000042.1	197041	199830	-	2790	885
gene-LtaPh_3006800	BLBS01000042.1	204513	206126	-	1614	502
gene-LtaPh_3006900	BLBS01000042.1	207180	208043	-	864	324
gene-LtaPh_3007000	BLBS01000042.1	208603	210024	-	1422	452
gene-LtaPh_3007100	BLBS01000042.1	211722	212549	-	828	306
gene-LtaPh_3007200	BLBS01000042.1	213176	214369	-	1194	401
gene-LtaPh_3007300	BLBS01000042.1	216379	218574	-	2196	670
gene-LtaPh_3007400	BLBS01000042.1	219233	219433	-	201	128
gene-LtaPh_3007451	BLBS01000042.1	219264	219467	+	204	140
gene-LtaPh_3007500	BLBS01000042.1	220067	220267	-	201	126
gene-LtaPh_3007551	BLBS01000042.1	220098	220286	+	189	128
gene-LtaPh_3007600	BLBS01000042.1	220722	221108	-	387	176
gene-LtaPh_3007651	BLBS01000042.1	220753	220953	+	201	129
gene-LtaPh_3007700	BLBS01000042.1	221235	221720	-	486	179
gene-LtaPh_3007800	BLBS01000042.1	222139	222936	-	798	309
gene-LtaPh_3007900	BLBS01000042.1	225606	226043	-	438	129
gene-LtaPh_3008000	BLBS01000042.1	228118	228405	+	288	108
gene-LtaPh_3008011	BLBS01000042.1	228166	228426	-	261	103
gene-LtaPh_3008021	BLBS01000042.1	228610	229290	+	681	138
gene-LtaPh_3008031	BLBS01000042.1	229771	230112	+	342	112
gene-LtaPh_3008041	BLBS01000042.1	233733	234413	-	681	173
gene-LtaPh_3008051	BLBS01000042.1	234597	234857	+	261	103
gene-LtaPh_3008061	BLBS01000042.1	234618	234905	-	288	108
gene-LtaPh_3008071	BLBS01000043.1	894	2666	-	1773	66
gene-LtaPh_3008081	BLBS01000043.1	918	2867	+	1950	67
gene-LtaPh_3008091	BLBS01000043.1	7913	10018	-	2106	139
gene-LtaPh_3008101	BLBS01000043.1	11450	13555	-	2106	148
gene-LtaPh_3008111	BLBS01000043.1	18311	18652	-	342	160
gene-LtaPh_3008121	BLBS01000043.1	19133	19813	-	681	180
gene-LtaPh_3008100	BLBS01000043.1	22147	22980	+	834	264
gene-LtaPh_3008200	BLBS01000043.1	23102	24100	+	999	313
gene-LtaPh_3008300	BLBS01000043.1	24695	25444	+	750	257
gene-LtaPh_3008400	BLBS01000043.1	25735	26256	+	522	206
gene-LtaPh_3008500	BLBS01000043.1	26550	27392	+	843	291
gene-LtaPh_3008600	BLBS01000043.1	27745	28335	+	591	207
gene-LtaPh_3008700	BLBS01000043.1	29236	32640	+	3405	1010
gene-LtaPh_3008800	BLBS01000043.1	33689	34063	+	375	173
gene-LtaPh_3008900	BLBS01000043.1	34640	36838	+	2199	646
gene-LtaPh_3009000	BLBS01000043.1	38052	39260	+	1209	425
gene-LtaPh_3009100	BLBS01000043.1	41370	42884	+	1515	454
gene-LtaPh_3009200	BLBS01000043.1	46854	47453	+	600	242
gene-LtaPh_3009300	BLBS01000043.1	47844	48800	+	957	335
gene-LtaPh_3009400	BLBS01000043.1	50003	50812	+	810	300
gene-LtaPh_3009500	BLBS01000043.1	51756	54065	+	2310	677
gene-LtaPh_3009600	BLBS01000043.1	57397	57837	+	441	183
gene-LtaPh_3009700	BLBS01000043.1	58730	61723	+	2994	851
gene-LtaPh_3000400	BLBS01000043.1	62516	63112	+	597	156
gene-LtaPh_3005101	BLBS01000043.1	64586	65182	+	597	199
gene-LtaPh_3009800	BLBS01000043.1	68322	68984	+	663	268
gene-LtaPh_3009900	BLBS01000043.1	72266	73303	+	1038	335
gene-LtaPh_3010000	BLBS01000043.1	76543	76968	+	426	189
gene-LtaPh_3010100	BLBS01000043.1	81565	83637	+	2073	636
gene-LtaPh_3010200	BLBS01000043.1	86201	90352	+	4152	1151
gene-LtaPh_3010300	BLBS01000043.1	91840	94653	+	2814	788
gene-LtaPh_3010400	BLBS01000043.1	96134	97870	+	1737	562
gene-LtaPh_3010500	BLBS01000043.1	99954	102485	+	2532	772
gene-LtaPh_3010700	BLBS01000043.1	106034	107800	+	1767	498
gene-LtaPh_3010800	BLBS01000043.1	108792	109493	+	702	279
gene-LtaPh_3010900	BLBS01000043.1	111148	112650	+	1503	438
gene-LtaPh_3011000	BLBS01000043.1	113759	115885	+	2127	663
gene-LtaPh_3011100	BLBS01000043.1	116401	118320	+	1920	582
gene-LtaPh_3011200	BLBS01000043.1	119525	122578	+	3054	901
gene-LtaPh_3011300	BLBS01000043.1	124384	126000	+	1617	546
gene-LtaPh_3011400	BLBS01000043.1	126752	128047	+	1296	428
gene-LtaPh_3011500	BLBS01000043.1	129409	129705	+	297	184
gene-LtaPh_3011600	BLBS01000043.1	131628	132644	+	1017	337
gene-LtaPh_3011700	BLBS01000043.1	133776	134384	+	609	264
gene-LtaPh_3011800	BLBS01000043.1	134926	135873	+	948	374
gene-LtaPh_3011900	BLBS01000043.1	139503	146855	+	7353	2005
gene-LtaPh_3012000	BLBS01000043.1	149228	152734	+	3507	1027
gene-LtaPh_3012100	BLBS01000043.1	154674	155585	+	912	336
gene-LtaPh_3012200	BLBS01000043.1	158666	161245	+	2580	826
gene-LtaPh_3012300	BLBS01000043.1	166431	168050	+	1620	549
gene-LtaPh_3012400	BLBS01000043.1	170555	171022	+	468	222
gene-LtaPh_3012500	BLBS01000043.1	172026	172559	+	534	267
gene-LtaPh_3012600	BLBS01000043.1	173137	176421	+	3285	930
gene-LtaPh_3012700	BLBS01000043.1	176784	182807	+	6024	1666
gene-LtaPh_3012800	BLBS01000043.1	183961	185964	+	2004	606
gene-LtaPh_3012900	BLBS01000043.1	188320	188817	+	498	257
gene-LtaPh_3013000	BLBS01000043.1	191368	191598	+	231	167
gene-LtaPh_3013100	BLBS01000043.1	193647	196664	+	3018	871
gene-LtaPh_3013200	BLBS01000043.1	198195	198455	+	261	142
gene-LtaPh_3013300	BLBS01000043.1	199380	202175	+	2796	935
gene-LtaPh_3013400	BLBS01000043.1	204009	206180	+	2172	657
gene-LtaPh_3013500	BLBS01000043.1	207857	209098	+	1242	380
gene-LtaPh_3013600	BLBS01000043.1	210732	211640	+	909	281
gene-LtaPh_3013700	BLBS01000043.1	212660	213715	+	1056	390
gene-LtaPh_3013800	BLBS01000043.1	215131	221112	+	5982	1692
gene-LtaPh_3013900	BLBS01000043.1	222300	224411	+	2112	674
gene-LtaPh_3014000	BLBS01000043.1	225354	229706	+	4353	1210
gene-LtaPh_3014100	BLBS01000043.1	230469	231335	+	867	317
gene-LtaPh_3014200	BLBS01000043.1	232717	237333	+	4617	1335
gene-LtaPh_3014300	BLBS01000043.1	238746	244475	+	5730	1634
gene-LtaPh_3014400	BLBS01000043.1	245496	247070	+	1575	468
gene-LtaPh_3014500	BLBS01000043.1	247855	248820	+	966	290
gene-LtaPh_3014600	BLBS01000043.1	249419	251596	+	2178	684
gene-LtaPh_3014700	BLBS01000043.1	252537	253997	+	1461	451
gene-LtaPh_3014800	BLBS01000043.1	256199	259360	+	3162	981
gene-LtaPh_3014900	BLBS01000043.1	264024	265226	+	1203	393
gene-LtaPh_3015000	BLBS01000043.1	268302	268415	+	114	220
gene-LtaPh_3015051	BLBS01000043.1	268310	268447	+	138	238
gene-LtaPh_3015100	BLBS01000043.1	270525	272177	+	1653	1124
gene-LtaPh_3015200	BLBS01000043.1	275019	275486	+	468	393
gene-LtaPh_3015300	BLBS01000043.1	280538	284848	+	4311	2415
gene-LtaPh_3015400	BLBS01000043.1	288184	291843	+	3660	1990
gene-LtaPh_3015500	BLBS01000043.1	295752	296705	+	954	618
gene-LtaPh_3015600	BLBS01000043.1	298349	299968	+	1620	477
gene-LtaPh_3015700	BLBS01000043.1	300718	303741	+	3024	804
gene-LtaPh_3015800	BLBS01000043.1	305182	306153	+	972	319
gene-LtaPh_3015900	BLBS01000043.1	309289	310788	+	1500	497
gene-LtaPh_3016000	BLBS01000043.1	312002	316990	+	4989	1298
gene-LtaPh_3016100	BLBS01000043.1	317812	319059	+	1248	400
gene-LtaPh_3016200	BLBS01000043.1	319987	322518	+	2532	703
gene-LtaPh_3016300	BLBS01000043.1	326577	327719	+	1143	401
gene-LtaPh_3016400	BLBS01000043.1	328581	330179	+	1599	493
gene-LtaPh_3016500	BLBS01000043.1	337161	340373	+	3213	967
gene-LtaPh_3016601	BLBS01000043.1	347265	349340	+	2076	1102
gene-LtaPh_3016700	BLBS01000043.1	350410	350796	+	387	249
gene-LtaPh_3016800	BLBS01000043.1	351578	352420	+	843	428
gene-LtaPh_3016841	BLBS01000043.1	351941	352417	-	477	286
gene-LtaPh_3016881	BLBS01000043.1	358610	361036	+	2427	990
gene-LtaPh_3016921	BLBS01000043.1	371060	371446	+	387	238
gene-LtaPh_3016961	BLBS01000043.1	372228	373070	+	843	382
gene-LtaPh_3017001	BLBS01000043.1	372591	373067	-	477	259
gene-LtaPh_3017041	BLBS01000043.1	374008	375645	+	1638	589
gene-LtaPh_3017100	BLBS01000043.1	377858	378883	+	1026	345
gene-LtaPh_3017200	BLBS01000043.1	382648	383742	+	1095	350
gene-LtaPh_3017300	BLBS01000043.1	384658	387573	+	2916	747
gene-LtaPh_3017400	BLBS01000043.1	388212	388919	+	708	213
gene-LtaPh_3017500	BLBS01000043.1	390200	391132	+	933	331
gene-LtaPh_3017600	BLBS01000043.1	391722	392858	+	1137	399
gene-LtaPh_3017700	BLBS01000043.1	393716	394657	+	942	276
gene-LtaPh_3017800	BLBS01000043.1	395396	395893	+	498	180
gene-LtaPh_3017900	BLBS01000043.1	396457	402501	+	6045	1468
gene-LtaPh_3018000	BLBS01000043.1	407325	408707	+	1383	417
gene-LtaPh_3018100	BLBS01000043.1	410622	412499	+	1878	547
gene-LtaPh_3018200	BLBS01000043.1	413764	415962	+	2199	607
gene-LtaPh_3018300	BLBS01000043.1	419202	420611	+	1410	440
gene-LtaPh_3018400	BLBS01000043.1	422590	439260	+	16671	4244
gene-LtaPh_3018500	BLBS01000043.1	441292	443154	+	1863	609
gene-LtaPh_3018600	BLBS01000043.1	444126	446546	+	2421	641
gene-LtaPh_3018700	BLBS01000043.1	449891	454015	+	4125	1164
gene-LtaPh_3018800	BLBS01000043.1	455611	457275	+	1665	538
gene-LtaPh_3018900	BLBS01000043.1	458647	462474	+	3828	1004
gene-LtaPh_3019000	BLBS01000043.1	463703	464047	+	345	172
gene-LtaPh_3019100	BLBS01000043.1	464791	465333	+	543	200
gene-LtaPh_3019200	BLBS01000043.1	466593	469571	+	2979	843
gene-LtaPh_3019300	BLBS01000043.1	470590	473121	+	2532	629
gene-LtaPh_3019331	BLBS01000043.1	476514	478010	+	1497	614
gene-LtaPh_3019361	BLBS01000043.1	481156	482364	+	1209	416
gene-LtaPh_3019400	BLBS01000043.1	486162	487343	+	1182	347
gene-LtaPh_3019500	BLBS01000043.1	488712	490310	+	1599	493
gene-LtaPh_3019600	BLBS01000043.1	491097	492431	+	1335	382
gene-LtaPh_3019700	BLBS01000043.1	494945	496192	+	1248	407
gene-LtaPh_3019800	BLBS01000043.1	496566	497864	+	1299	386
gene-LtaPh_3019900	BLBS01000043.1	498556	499770	+	1215	368
gene-LtaPh_3020000	BLBS01000043.1	500786	507262	+	6477	1777
gene-LtaPh_3020100	BLBS01000043.1	508211	508600	+	390	140
gene-LtaPh_3020200	BLBS01000043.1	510950	513481	+	2532	707
gene-LtaPh_3020300	BLBS01000043.1	516277	517575	+	1299	417
gene-LtaPh_3020400	BLBS01000043.1	519807	524027	+	4221	1118
gene-LtaPh_3020500	BLBS01000043.1	525467	526150	+	684	255
gene-LtaPh_3020551	BLBS01000043.1	525587	526165	-	579	233
gene-LtaPh_3020600	BLBS01000043.1	530462	534085	+	3624	881
gene-LtaPh_3020700	BLBS01000043.1	535322	536257	+	936	375
gene-LtaPh_3020800	BLBS01000043.1	537002	537952	+	951	332
gene-LtaPh_3020900	BLBS01000043.1	538668	540380	+	1713	540
gene-LtaPh_3021000	BLBS01000043.1	542650	543321	+	672	260
gene-LtaPh_3021100	BLBS01000043.1	544036	544266	+	231	130
gene-LtaPh_3021201	BLBS01000043.1	544054	544344	-	291	154
gene-LtaPh_3021300	BLBS01000043.1	545356	547272	-	1917	575
gene-LtaPh_3021400	BLBS01000043.1	548646	550256	-	1611	491
gene-LtaPh_3021500	BLBS01000043.1	551620	552726	-	1107	389
gene-LtaPh_3021600	BLBS01000043.1	554609	557539	-	2931	804
gene-LtaPh_3021700	BLBS01000043.1	558971	561634	-	2664	783
gene-LtaPh_3021800	BLBS01000043.1	562814	565546	-	2733	750
gene-LtaPh_3021900	BLBS01000043.1	566404	568791	-	2388	656
gene-LtaPh_3022000	BLBS01000043.1	570956	572512	-	1557	459
gene-LtaPh_3022100	BLBS01000043.1	581147	582655	-	1509	441
gene-LtaPh_3022200	BLBS01000043.1	587300	588790	-	1491	433
gene-LtaPh_3022300	BLBS01000043.1	604410	604919	-	510	200
gene-LtaPh_3022400	BLBS01000043.1	606137	613435	-	7299	1798
gene-LtaPh_3022500	BLBS01000043.1	615389	617329	-	1941	544
gene-LtaPh_3022600	BLBS01000043.1	618732	619478	-	747	246
gene-LtaPh_3022700	BLBS01000043.1	621963	622883	-	921	297
gene-LtaPh_3022800	BLBS01000043.1	624332	625447	-	1116	384
gene-LtaPh_3022900	BLBS01000043.1	627344	631669	-	4326	1068
gene-LtaPh_3023000	BLBS01000043.1	633034	638115	-	5082	1316
gene-LtaPh_3023100	BLBS01000043.1	639639	641771	-	2133	592
gene-LtaPh_3023300	BLBS01000043.1	645688	648861	-	3174	923
gene-LtaPh_3023400	BLBS01000043.1	649647	653573	-	3927	1030
gene-LtaPh_3023500	BLBS01000043.1	654206	655600	-	1395	429
gene-LtaPh_3023600	BLBS01000043.1	656492	657556	-	1065	388
gene-LtaPh_3023700	BLBS01000043.1	660907	661956	-	1050	344
gene-LtaPh_3023800	BLBS01000043.1	663484	667023	-	3540	942
gene-LtaPh_3023900	BLBS01000043.1	670085	671698	-	1614	463
gene-LtaPh_3024000	BLBS01000043.1	674143	675783	-	1641	506
gene-LtaPh_3024100	BLBS01000043.1	676903	677442	-	540	201
gene-LtaPh_3024200	BLBS01000043.1	678592	679491	-	900	307
gene-LtaPh_3024300	BLBS01000043.1	680165	691474	-	11310	2760
gene-LtaPh_3024400	BLBS01000043.1	694643	695488	-	846	241
gene-LtaPh_3024501	BLBS01000043.1	696176	697465	-	1290	438
gene-LtaPh_3024600	BLBS01000043.1	698425	699711	-	1287	358
gene-LtaPh_3024700	BLBS01000043.1	700366	703914	-	3549	977
gene-LtaPh_3024800	BLBS01000043.1	708237	710921	-	2685	769
gene-LtaPh_3024900	BLBS01000043.1	714067	715077	-	1011	173
gene-LtaPh_3024921	BLBS01000043.1	715827	718154	-	2328	272
gene-LtaPh_3024941	BLBS01000043.1	719357	721333	-	1977	308
gene-LtaPh_3024961	BLBS01000043.1	725516	727366	+	1851	246
gene-LtaPh_3024981	BLBS01000043.1	725609	727591	-	1983	266
gene-LtaPh_3025001	BLBS01000043.1	731779	733629	+	1851	271
gene-LtaPh_3025021	BLBS01000043.1	731872	733854	-	1983	310
gene-LtaPh_3025100	BLBS01000043.1	735478	736527	-	1050	265
gene-LtaPh_3025200	BLBS01000043.1	737018	737626	-	609	220
gene-LtaPh_3025300	BLBS01000043.1	738442	741249	-	2808	841
gene-LtaPh_3025351	BLBS01000043.1	743431	745392	-	1962	560
gene-LtaPh_3025400	BLBS01000043.1	749698	752940	-	3243	985
gene-LtaPh_3025500	BLBS01000043.1	762487	763710	-	1224	350
gene-LtaPh_3025551	BLBS01000043.1	769622	770215	-	594	166
gene-LtaPh_3025600	BLBS01000043.1	771243	772724	-	1482	433
gene-LtaPh_3025700	BLBS01000043.1	775245	777113	-	1869	568
gene-LtaPh_3025800	BLBS01000043.1	778644	779294	-	651	185
gene-LtaPh_3025900	BLBS01000043.1	780938	783154	-	2217	599
gene-LtaPh_3026000	BLBS01000043.1	784717	785397	-	681	264
gene-LtaPh_3026100	BLBS01000043.1	786115	787179	-	1065	363
